year,name,code,iso2,region,income_group,value_usd,value_million_usd,value_trillion_usd,rank,color,source,indicator,source_url
1980,Luxembourg,LUX,LU,Europe & Central Asia,High income,1453520000,1453.52,0.001454,22,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1980,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,1299000000,1299.00,0.001299,23,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,United States,USA,US,North America,High income,1263560700000,1263560.70,1.263561,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Japan,JPN,JP,East Asia & Pacific,High income,417943120000,417943.12,0.417943,2,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,United Kingdom,GBR,GB,Europe & Central Asia,High income,189563060000,189563.06,0.189563,3,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,74856260000,74856.26,0.074856,4,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Germany,DEU,DE,Europe & Central Asia,High income,62583380000,62583.38,0.062583,5,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Australia,AUS,AU,East Asia & Pacific,High income,54379650000,54379.65,0.054380,6,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,38980940000,38980.94,0.038981,7,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Switzerland,CHE,CH,Europe & Central Asia,High income,38347160000,38347.16,0.038347,8,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,France,FRA,FR,Europe & Central Asia,High income,38127490000,38127.49,0.038127,9,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Singapore,SGP,SG,East Asia & Pacific,High income,34807650000,34807.65,0.034808,10,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Italy,ITA,IT,Europe & Central Asia,High income,23957300000,23957.30,0.023957,11,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Netherlands,NLD,NL,Europe & Central Asia,High income,21847680000,21847.68,0.021848,12,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Sweden,SWE,SE,Europe & Central Asia,High income,17215760000,17215.76,0.017216,13,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Spain,ESP,ES,Europe & Central Asia,High income,16677890000,16677.89,0.016678,14,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,15298580000,15298.58,0.015299,15,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Belgium,BEL,BE,Europe & Central Asia,High income,8369180000,8369.18,0.008369,16,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,6970150000,6970.15,0.006970,17,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Denmark,DNK,DK,Europe & Central Asia,High income,6172560000,6172.56,0.006173,18,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,4224270000,4224.27,0.004224,19,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Norway,NOR,NO,Europe & Central Asia,High income,3334430000,3334.43,0.003334,20,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Austria,AUT,AT,Europe & Central Asia,High income,1583630000,1583.63,0.001584,21,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Luxembourg,LUX,LU,Europe & Central Asia,High income,1516850000,1516.85,0.001517,22,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Argentina,ARG,AR,Latin America & Caribbean,Upper middle income,1396230000,1396.23,0.001396,23,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1981,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,1010000000,1010.00,0.001010,24,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,United States,USA,US,North America,High income,1456865200000,1456865.20,1.456865,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Japan,JPN,JP,East Asia & Pacific,High income,417405180000,417405.18,0.417405,2,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Canada,CAN,CA,North America,High income,207092900000,207092.90,0.207093,3,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,United Kingdom,GBR,GB,Europe & Central Asia,High income,196251210000,196251.21,0.196251,4,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,77848000000,77848.00,0.077848,5,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Germany,DEU,DE,Europe & Central Asia,High income,68953080000,68953.08,0.068953,6,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Australia,AUS,AU,East Asia & Pacific,High income,41525790000,41525.79,0.041526,7,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Switzerland,CHE,CH,Europe & Central Asia,High income,38745600000,38745.60,0.038746,8,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,France,FRA,FR,Europe & Central Asia,High income,29645950000,29645.95,0.029646,9,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Netherlands,NLD,NL,Europe & Central Asia,High income,25712710000,25712.71,0.025713,10,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,21687340000,21687.34,0.021687,11,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Italy,ITA,IT,Europe & Central Asia,High income,19926410000,19926.41,0.019926,12,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Sweden,SWE,SE,Europe & Central Asia,High income,18596750000,18596.75,0.018597,13,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,15917340000,15917.34,0.015917,14,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,13877610000,13877.61,0.013878,15,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Singapore,SGP,SG,East Asia & Pacific,High income,11732560000,11732.56,0.011733,16,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Spain,ESP,ES,Europe & Central Asia,High income,11168140000,11168.14,0.011168,17,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Belgium,BEL,BE,Europe & Central Asia,High income,8565170000,8565.17,0.008565,18,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Denmark,DNK,DK,Europe & Central Asia,High income,5545320000,5545.32,0.005545,19,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,4407720000,4407.72,0.004408,20,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Finland,FIN,FI,Europe & Central Asia,High income,2759400000,2759.40,0.002759,21,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Norway,NOR,NO,Europe & Central Asia,High income,2395630000,2395.63,0.002396,22,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,1720000000,1720.00,0.001720,23,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Luxembourg,LUX,LU,Europe & Central Asia,High income,1602090000,1602.09,0.001602,24,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Austria,AUT,AT,Europe & Central Asia,High income,1509680000,1509.68,0.001510,25,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1982,Argentina,ARG,AR,Latin America & Caribbean,Upper middle income,972900000,972.90,0.000973,26,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,United States,USA,US,North America,High income,1809034400000,1809034.40,1.809034,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Japan,JPN,JP,East Asia & Pacific,High income,545848260000,545848.26,0.545848,2,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Canada,CAN,CA,North America,High income,257634200000,257634.20,0.257634,3,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,United Kingdom,GBR,GB,Europe & Central Asia,High income,225836960000,225836.96,0.225837,4,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Germany,DEU,DE,Europe & Central Asia,High income,82869520000,82869.52,0.082870,5,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,82756160000,82756.16,0.082756,6,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Australia,AUS,AU,East Asia & Pacific,High income,54036060000,54036.06,0.054036,7,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Switzerland,CHE,CH,Europe & Central Asia,High income,44081170000,44081.17,0.044081,8,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,France,FRA,FR,Europe & Central Asia,High income,38139680000,38139.68,0.038140,9,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Netherlands,NLD,NL,Europe & Central Asia,High income,33741560000,33741.56,0.033742,10,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Sweden,SWE,SE,Europe & Central Asia,High income,30244970000,30244.97,0.030245,11,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,22699050000,22699.05,0.022699,12,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Italy,ITA,IT,Europe & Central Asia,High income,20908910000,20908.91,0.020909,13,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,19558170000,19558.17,0.019558,14,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Singapore,SGP,SG,East Asia & Pacific,High income,15525340000,15525.34,0.015525,15,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Spain,ESP,ES,Europe & Central Asia,High income,10860470000,10860.47,0.010860,16,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Belgium,BEL,BE,Europe & Central Asia,High income,10779010000,10779.01,0.010779,17,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Denmark,DNK,DK,Europe & Central Asia,High income,10557000000,10557.00,0.010557,18,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,5096240000,5096.24,0.005096,19,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Norway,NOR,NO,Europe & Central Asia,High income,4585350000,4585.35,0.004585,20,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,4386800000,4386.80,0.004387,21,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Finland,FIN,FI,Europe & Central Asia,High income,4133730000,4133.73,0.004134,22,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,3030000000,3030.00,0.003030,23,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Austria,AUT,AT,Europe & Central Asia,High income,1528150000,1528.15,0.001528,24,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Luxembourg,LUX,LU,Europe & Central Asia,High income,1511770000,1511.77,0.001512,25,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1983,Argentina,ARG,AR,Latin America & Caribbean,Upper middle income,1386290000,1386.29,0.001386,26,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,United States,USA,US,North America,High income,1602159700000,1602159.70,1.602160,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Japan,JPN,JP,East Asia & Pacific,High income,644412020000,644412.02,0.644412,2,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Canada,CAN,CA,North America,High income,246632360000,246632.36,0.246632,3,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,United Kingdom,GBR,GB,Europe & Central Asia,High income,236403380000,236403.38,0.236403,4,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Germany,DEU,DE,Europe & Central Asia,High income,78368170000,78368.17,0.078368,5,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Norway,NOR,NO,Europe & Central Asia,High income,57926160000,57926.16,0.057926,6,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,53388340000,53388.34,0.053388,7,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Australia,AUS,AU,East Asia & Pacific,High income,49939570000,49939.57,0.049940,8,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Finland,FIN,FI,Europe & Central Asia,High income,41671210000,41671.21,0.041671,9,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,France,FRA,FR,Europe & Central Asia,High income,41058210000,41058.21,0.041058,10,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Switzerland,CHE,CH,Europe & Central Asia,High income,40077370000,40077.37,0.040077,11,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Netherlands,NLD,NL,Europe & Central Asia,High income,35425550000,35425.55,0.035426,12,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Italy,ITA,IT,Europe & Central Asia,High income,25721330000,25721.33,0.025721,13,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,Sweden,SWE,SE,Europe & Central Asia,High income,25674080000,25674.08,0.025674,14,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1984,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,23617550000,23617.55,0.023618,15,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
