year,name,code,region,value,color,rank,valueUsd,valueTrillionUsd,source
2020,Russian Federation,RUS,Europe & Central Asia,0.694739,#38BDF8,16,694739210000,0.694739,World Bank WDI via World Federation of Exchanges
2020,Singapore,SGP,East Asia & Pacific,0.652615,#14B8A6,17,652614660000,0.652615,World Bank WDI via World Federation of Exchanges
2020,Thailand,THA,East Asia & Pacific,0.543165,#F59E0B,18,543164600000,0.543165,World Bank WDI via World Federation of Exchanges
2020,Indonesia,IDN,East Asia & Pacific,0.496086,#A78BFA,19,496086050000,0.496086,World Bank WDI via World Federation of Exchanges
2020,Malaysia,MYS,East Asia & Pacific,0.436538,#818CF8,20,436537870000,0.436538,World Bank WDI via World Federation of Exchanges
2020,Mexico,MEX,Latin America & Caribbean,0.399617,#38BDF8,21,399616700000,0.399617,World Bank WDI via World Federation of Exchanges
2020,United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",0.294832,#F43F5E,22,294831940000,0.294832,World Bank WDI via World Federation of Exchanges
2020,Philippines,PHL,East Asia & Pacific,0.272790,#F43F5E,23,272790290000,0.272790,World Bank WDI via World Federation of Exchanges
2020,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.262062,#FB7185,24,262061920000,0.262062,World Bank WDI via World Federation of Exchanges
2020,Turkiye,TUR,Europe & Central Asia,0.237474,#F97316,25,237473620000,0.237474,World Bank WDI via World Federation of Exchanges
2020,Viet Nam,VNM,East Asia & Pacific,0.186009,#FACC15,26,186008530000,0.186009,World Bank WDI via World Federation of Exchanges
2020,Chile,CHL,Latin America & Caribbean,0.184549,#818CF8,27,184549420000,0.184549,World Bank WDI via World Federation of Exchanges
2020,Poland,POL,Europe & Central Asia,0.177508,#F59E0B,28,177508140000,0.177508,World Bank WDI via World Federation of Exchanges
2020,Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",0.165394,#F43F5E,29,165393780000,0.165394,World Bank WDI via World Federation of Exchanges
2020,New Zealand,NZL,East Asia & Pacific,0.132198,#38BDF8,30,132198460000,0.132198,World Bank WDI via World Federation of Exchanges
2020,Austria,AUT,Europe & Central Asia,0.132083,#38BDF8,31,132083250000,0.132083,World Bank WDI via World Federation of Exchanges
2020,Colombia,COL,Latin America & Caribbean,0.106315,#38BDF8,32,106315200000,0.106315,World Bank WDI via World Federation of Exchanges
2020,Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",0.105987,#FB7185,33,105986840000,0.105987,World Bank WDI via World Federation of Exchanges
2020,Bangladesh,BGD,South Asia,0.089774,#EF4444,34,89773660000,0.089774,World Bank WDI via World Federation of Exchanges
2020,Peru,PER,Latin America & Caribbean,0.087092,#F59E0B,35,87092130000,0.087092,World Bank WDI via World Federation of Exchanges
2020,Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",0.065575,#94A3B8,36,65574810000,0.065575,World Bank WDI via World Federation of Exchanges
2020,Nigeria,NGA,Sub-Saharan Africa,0.055244,#FB7185,37,55244140000,0.055244,World Bank WDI via World Federation of Exchanges
2020,Luxembourg,LUX,Europe & Central Asia,0.051568,#EF4444,38,51567660000,0.051568,World Bank WDI via World Federation of Exchanges
2020,Greece,GRC,Europe & Central Asia,0.050987,#FB7185,39,50986890000,0.050987,World Bank WDI via World Federation of Exchanges
2020,Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",0.050279,#60A5FA,40,50278510000,0.050279,World Bank WDI via World Federation of Exchanges
2021,United States,USA,North America,48.548538,#A78BFA,1,48548538120000,48.548538,World Bank WDI via World Federation of Exchanges
2021,China,CHN,East Asia & Pacific,14.437446,#84CC16,2,14437446150000,14.437446,World Bank WDI via World Federation of Exchanges
2021,Japan,JPN,East Asia & Pacific,6.544303,#FB7185,3,6544303490000,6.544303,World Bank WDI via World Federation of Exchanges
2021,"Hong Kong SAR, China",HKG,East Asia & Pacific,5.434177,#F43F5E,4,5434177120000,5.434177,World Bank WDI via World Federation of Exchanges
2021,United Kingdom,GBR,Europe & Central Asia,3.799459,#818CF8,5,3799459240000,3.799459,World Bank WDI via World Federation of Exchanges
2021,India,IND,South Asia,3.548018,#EF4444,6,3548018470000,3.548018,World Bank WDI via World Federation of Exchanges
2021,Canada,CAN,North America,3.302817,#38BDF8,7,3302816830000,3.302817,World Bank WDI via World Federation of Exchanges
2021,Saudi Arabia,SAU,"Middle East, North Africa, Afghanistan & Pakistan",2.671331,#818CF8,8,2671331010000,2.671331,World Bank WDI via World Federation of Exchanges
2021,Germany,DEU,Europe & Central Asia,2.503046,#F43F5E,9,2503045830000,2.503046,World Bank WDI via World Federation of Exchanges
2021,Switzerland,CHE,Europe & Central Asia,2.327707,#38BDF8,10,2327707010000,2.327707,World Bank WDI via World Federation of Exchanges
2021,"Korea, Rep.",KOR,East Asia & Pacific,2.218658,#94A3B8,11,2218658140000,2.218658,World Bank WDI via World Federation of Exchanges
2021,Australia,AUS,East Asia & Pacific,1.887401,#EF4444,12,1887400790000,1.887401,World Bank WDI via World Federation of Exchanges
2021,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",1.508229,#FACC15,13,1508229410000,1.508229,World Bank WDI via World Federation of Exchanges
2021,South Africa,ZAF,Sub-Saharan Africa,1.143003,#EF4444,14,1143003420000,1.143003,World Bank WDI via World Federation of Exchanges
2021,Russian Federation,RUS,Europe & Central Asia,0.841850,#38BDF8,15,841850110000,0.841850,World Bank WDI via World Federation of Exchanges
2021,Brazil,BRA,Latin America & Caribbean,0.815877,#F97316,16,815876700000,0.815877,World Bank WDI via World Federation of Exchanges
2021,Spain,ESP,Europe & Central Asia,0.775650,#22C55E,17,775649630000,0.775650,World Bank WDI via World Federation of Exchanges
2021,Singapore,SGP,East Asia & Pacific,0.663388,#14B8A6,18,663388480000,0.663388,World Bank WDI via World Federation of Exchanges
2021,Thailand,THA,East Asia & Pacific,0.598908,#F59E0B,19,598908320000,0.598908,World Bank WDI via World Federation of Exchanges
2021,Indonesia,IDN,East Asia & Pacific,0.578631,#A78BFA,20,578631400000,0.578631,World Bank WDI via World Federation of Exchanges
2021,United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",0.555061,#F43F5E,21,555061490000,0.555061,World Bank WDI via World Federation of Exchanges
2021,Mexico,MEX,Latin America & Caribbean,0.459708,#38BDF8,22,459707620000,0.459708,World Bank WDI via World Federation of Exchanges
2021,Malaysia,MYS,East Asia & Pacific,0.414285,#818CF8,23,414285260000,0.414285,World Bank WDI via World Federation of Exchanges
2021,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.362118,#FB7185,24,362118480000,0.362118,World Bank WDI via World Federation of Exchanges
2021,Philippines,PHL,East Asia & Pacific,0.285423,#F43F5E,25,285423260000,0.285423,World Bank WDI via World Federation of Exchanges
2021,Viet Nam,VNM,East Asia & Pacific,0.278794,#FACC15,26,278794070000,0.278794,World Bank WDI via World Federation of Exchanges
2021,Chile,CHL,Latin America & Caribbean,0.259527,#818CF8,27,259526740000,0.259527,World Bank WDI via World Federation of Exchanges
2021,Poland,POL,Europe & Central Asia,0.197389,#F59E0B,28,197389020000,0.197389,World Bank WDI via World Federation of Exchanges
2021,Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",0.183299,#F43F5E,29,183298760000,0.183299,World Bank WDI via World Federation of Exchanges
2021,Austria,AUT,Europe & Central Asia,0.162889,#38BDF8,30,162888880000,0.162889,World Bank WDI via World Federation of Exchanges
2021,Turkiye,TUR,Europe & Central Asia,0.138395,#F97316,31,138395240000,0.138395,World Bank WDI via World Federation of Exchanges
2021,Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",0.136620,#FB7185,32,136620460000,0.136620,World Bank WDI via World Federation of Exchanges
2021,New Zealand,NZL,East Asia & Pacific,0.122934,#38BDF8,33,122933780000,0.122934,World Bank WDI via World Federation of Exchanges
2021,Bangladesh,BGD,South Asia,0.109264,#EF4444,34,109263910000,0.109264,World Bank WDI via World Federation of Exchanges
2021,Colombia,COL,Latin America & Caribbean,0.090541,#38BDF8,35,90541480000,0.090541,World Bank WDI via World Federation of Exchanges
2021,Peru,PER,Latin America & Caribbean,0.078026,#F59E0B,36,78025830000,0.078026,World Bank WDI via World Federation of Exchanges
2021,Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",0.074567,#94A3B8,37,74566630000,0.074567,World Bank WDI via World Federation of Exchanges
2021,Kazakhstan,KAZ,Europe & Central Asia,0.065790,#F43F5E,38,65789580000,0.065790,World Bank WDI via World Federation of Exchanges
2021,Luxembourg,LUX,Europe & Central Asia,0.061194,#EF4444,39,61193880000,0.061194,World Bank WDI via World Federation of Exchanges
2021,Greece,GRC,Europe & Central Asia,0.059242,#FB7185,40,59242410000,0.059242,World Bank WDI via World Federation of Exchanges
2022,United States,USA,North America,40.297980,#A78BFA,1,40297980320000,40.297980,World Bank WDI via World Federation of Exchanges
2022,China,CHN,East Asia & Pacific,11.469346,#84CC16,2,11469346090000,11.469346,World Bank WDI via World Federation of Exchanges
2022,Japan,JPN,East Asia & Pacific,5.380475,#FB7185,3,5380475460000,5.380475,World Bank WDI via World Federation of Exchanges
2022,"Hong Kong SAR, China",HKG,East Asia & Pacific,4.566809,#F43F5E,4,4566809060000,4.566809,World Bank WDI via World Federation of Exchanges
2022,India,IND,South Asia,3.387367,#EF4444,5,3387366670000,3.387367,World Bank WDI via World Federation of Exchanges
2022,United Kingdom,GBR,Europe & Central Asia,3.095983,#818CF8,6,3095983430000,3.095983,World Bank WDI via World Federation of Exchanges
2022,Canada,CAN,North America,2.760871,#38BDF8,7,2760871360000,2.760871,World Bank WDI via World Federation of Exchanges
2022,Saudi Arabia,SAU,"Middle East, North Africa, Afghanistan & Pakistan",2.638591,#818CF8,8,2638591150000,2.638591,World Bank WDI via World Federation of Exchanges
2022,Germany,DEU,Europe & Central Asia,1.889664,#F43F5E,9,1889663940000,1.889664,World Bank WDI via World Federation of Exchanges
2022,Switzerland,CHE,Europe & Central Asia,1.830525,#38BDF8,10,1830524610000,1.830525,World Bank WDI via World Federation of Exchanges
2022,Australia,AUS,East Asia & Pacific,1.679172,#EF4444,11,1679171930000,1.679172,World Bank WDI via World Federation of Exchanges
2022,"Korea, Rep.",KOR,East Asia & Pacific,1.644508,#94A3B8,12,1644507580000,1.644508,World Bank WDI via World Federation of Exchanges
2022,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",1.613045,#FACC15,13,1613044750000,1.613045,World Bank WDI via World Federation of Exchanges
2022,South Africa,ZAF,Sub-Saharan Africa,1.171748,#EF4444,14,1171748130000,1.171748,World Bank WDI via World Federation of Exchanges
2022,United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",0.873562,#F43F5E,15,873562240000,0.873562,World Bank WDI via World Federation of Exchanges
2022,Brazil,BRA,Latin America & Caribbean,0.794418,#F97316,16,794417900000,0.794418,World Bank WDI via World Federation of Exchanges
2022,Spain,ESP,Europe & Central Asia,0.665498,#22C55E,17,665497680000,0.665498,World Bank WDI via World Federation of Exchanges
2022,Singapore,SGP,East Asia & Pacific,0.619362,#14B8A6,18,619361680000,0.619362,World Bank WDI via World Federation of Exchanges
2022,Indonesia,IDN,East Asia & Pacific,0.610288,#A78BFA,19,610288390000,0.610288,World Bank WDI via World Federation of Exchanges
2022,Thailand,THA,East Asia & Pacific,0.604355,#F59E0B,20,604355030000,0.604355,World Bank WDI via World Federation of Exchanges
2022,Russian Federation,RUS,Europe & Central Asia,0.530104,#38BDF8,21,530104330000,0.530104,World Bank WDI via World Federation of Exchanges
2022,Mexico,MEX,Latin America & Caribbean,0.454370,#38BDF8,22,454370430000,0.454370,World Bank WDI via World Federation of Exchanges
2022,Malaysia,MYS,East Asia & Pacific,0.381207,#818CF8,23,381207160000,0.381207,World Bank WDI via World Federation of Exchanges
2022,Turkiye,TUR,Europe & Central Asia,0.330011,#F97316,24,330011020000,0.330011,World Bank WDI via World Federation of Exchanges
2022,Chile,CHL,Latin America & Caribbean,0.285232,#818CF8,25,285231910000,0.285232,World Bank WDI via World Federation of Exchanges
2022,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.269637,#FB7185,26,269637290000,0.269637,World Bank WDI via World Federation of Exchanges
2022,Philippines,PHL,East Asia & Pacific,0.238581,#F43F5E,27,238581110000,0.238581,World Bank WDI via World Federation of Exchanges
2022,Viet Nam,VNM,East Asia & Pacific,0.170152,#FACC15,28,170152260000,0.170152,World Bank WDI via World Federation of Exchanges
2022,Qatar,QAT,"Middle East, North Africa, Afghanistan & Pakistan",0.165907,#F43F5E,29,165907230000,0.165907,World Bank WDI via World Federation of Exchanges
2022,Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",0.152683,#FB7185,30,152683010000,0.152683,World Bank WDI via World Federation of Exchanges
2022,Poland,POL,Europe & Central Asia,0.147657,#F59E0B,31,147657240000,0.147657,World Bank WDI via World Federation of Exchanges
2022,Austria,AUT,Europe & Central Asia,0.123048,#38BDF8,32,123048000000,0.123048,World Bank WDI via World Federation of Exchanges
2022,Bangladesh,BGD,South Asia,0.115230,#EF4444,33,115230250000,0.115230,World Bank WDI via World Federation of Exchanges
2022,New Zealand,NZL,East Asia & Pacific,0.097546,#38BDF8,34,97545700000,0.097546,World Bank WDI via World Federation of Exchanges
2022,Peru,PER,Latin America & Caribbean,0.071315,#F59E0B,35,71314930000,0.071315,World Bank WDI via World Federation of Exchanges
2022,Colombia,COL,Latin America & Caribbean,0.068412,#38BDF8,36,68412490000,0.068412,World Bank WDI via World Federation of Exchanges
2022,Nigeria,NGA,Sub-Saharan Africa,0.062381,#FB7185,37,62380710000,0.062381,World Bank WDI via World Federation of Exchanges
2022,Greece,GRC,Europe & Central Asia,0.059035,#FB7185,38,59035280000,0.059035,World Bank WDI via World Federation of Exchanges
2022,Morocco,MAR,"Middle East, North Africa, Afghanistan & Pakistan",0.053707,#94A3B8,39,53706820000,0.053707,World Bank WDI via World Federation of Exchanges
2022,Argentina,ARG,Latin America & Caribbean,0.052948,#2DD4BF,40,52947830000,0.052948,World Bank WDI via World Federation of Exchanges
2023,United States,USA,North America,48.979398,#A78BFA,1,48979397700000,48.979398,World Bank WDI via World Federation of Exchanges
2023,China,CHN,East Asia & Pacific,10.935846,#84CC16,2,10935845590000,10.935846,World Bank WDI via World Federation of Exchanges
2023,Japan,JPN,East Asia & Pacific,6.149200,#FB7185,3,6149200180000,6.149200,World Bank WDI via World Federation of Exchanges
2023,India,IND,South Asia,4.340131,#EF4444,4,4340130780000,4.340131,World Bank WDI via World Federation of Exchanges
2023,"Hong Kong SAR, China",HKG,East Asia & Pacific,3.974783,#F43F5E,5,3974783490000,3.974783,World Bank WDI via World Federation of Exchanges
2023,Canada,CAN,North America,3.099135,#38BDF8,6,3099135030000,3.099135,World Bank WDI via World Federation of Exchanges
2023,Saudi Arabia,SAU,"Middle East, North Africa, Afghanistan & Pakistan",3.015365,#818CF8,7,3015364550000,3.015365,World Bank WDI via World Federation of Exchanges
2023,Germany,DEU,Europe & Central Asia,2.178053,#F43F5E,8,2178052520000,2.178053,World Bank WDI via World Federation of Exchanges
2023,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",2.059639,#FACC15,9,2059638860000,2.059639,World Bank WDI via World Federation of Exchanges
2023,Switzerland,CHE,Europe & Central Asia,2.044693,#38BDF8,10,2044693280000,2.044693,World Bank WDI via World Federation of Exchanges
2023,"Korea, Rep.",KOR,East Asia & Pacific,1.967998,#94A3B8,11,1967998300000,1.967998,World Bank WDI via World Federation of Exchanges
2023,Australia,AUS,East Asia & Pacific,1.788726,#EF4444,12,1788725960000,1.788726,World Bank WDI via World Federation of Exchanges
2023,South Africa,ZAF,Sub-Saharan Africa,1.025827,#EF4444,13,1025827080000,1.025827,World Bank WDI via World Federation of Exchanges
2023,United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",0.994170,#F43F5E,14,994169590000,0.994170,World Bank WDI via World Federation of Exchanges
2023,Brazil,BRA,Latin America & Caribbean,0.991198,#F97316,15,991197850000,0.991198,World Bank WDI via World Federation of Exchanges
2023,Spain,ESP,Europe & Central Asia,0.769575,#22C55E,16,769575170000,0.769575,World Bank WDI via World Federation of Exchanges
2023,Indonesia,IDN,East Asia & Pacific,0.758302,#A78BFA,17,758301750000,0.758302,World Bank WDI via World Federation of Exchanges
2023,Russian Federation,RUS,Europe & Central Asia,0.650488,#38BDF8,18,650487790000,0.650488,World Bank WDI via World Federation of Exchanges
